city,county,state,project,Farm,Depth,Depthcode,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe,ID,MAPPING_UN,GEOLOGY,SLOPE,ECOLOGICAL,DRAINAGE,SOIL_PH,PH_DESCRIP,SUITABILIT,SOIL_TEXTU,SOIL_CLASS,VEGETATION,DISTRIBUTI,SOIL_CLA_1,PERCENTAGE,MAJOR_CROP,Depth_2
Sabon-Kazage,Giwa,Kaduna State,OCP fertilizer,KD505,0-20 cm,"1",5.77881,0.056759,0.715117,1.52566,236.158,90.4666,52.2045,36.6986,0.911608,1.18468,87.2235,124.874,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Sabon-Kazage,Giwa,Kaduna State,OCP fertilizer,KD508,0-20 cm,"1",5.8791,0.068134,0.840191,1.75733,320.507,107.864,41.9978,29.1586,1.02619,0.915816,46.4831,107.554,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Paskare,Giwa,Kaduna State,OCP fertilizer,KD552,0-20 cm,"1",5.79689,0.064061,0.633262,1.86012,330.789,107.738,51.1778,36.686,1.01418,0.34796,50.3624,110.001,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Paskare,Giwa,Kaduna State,OCP fertilizer,KD555,0-20 cm,"1",6.0392,0.061733,0.975393,1.8843,579.365,99.1734,67.3884,23.3355,1.21133,1.12933,98.0989,95.9825,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Paskare,Giwa,Kaduna State,OCP fertilizer,KD548,0-20 cm,"1",6.0226,0.042346,0.607533,2.08035,310.522,96.0356,55.6516,29.1504,1.23284,0.795316,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Paskare,Giwa,Kaduna State,OCP fertilizer,KD554,0-20 cm,"1",6.06007,0.057378,0.738464,2.05218,354.372,67.4245,52.0466,31.2332,1.10442,1.06741,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Sabon-Kazage,Giwa,Kaduna State,OCP fertilizer,KD523,0-20 cm,"1",5.93149,0.053491,0.676531,2.18173,301.52,65.2059,60.8164,11.8083,0.7301,1.4926,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Sabon-Kazage,Giwa,Kaduna State,OCP fertilizer,KD514,0-20 cm,"1",6.11825,0.067121,0.829547,1.53451,345.904,84.4099,69.5454,24.3046,0.827091,1.12941,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Sabon-Kazage,Giwa,Kaduna State,OCP fertilizer,KD503,0-20 cm,"1",6.06172,0.039417,0.556877,1.51828,143.904,70.5055,51.1866,27.2138,0.776783,0.524529,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Madobia,Giwa,Kaduna State,OCP fertilizer,KD577,0-20 cm,"1",6.19657,0.069887,0.712391,1.99749,260.225,128.586,55.2653,25.4136,0.713213,0.709129,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Madobia,Giwa,Kaduna State,OCP fertilizer,KD582,0-20 cm,"1",6.23653,0.083939,1.14323,1.58627,363.385,150.353,64.0711,30.2383,1.3238,0.935203,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Madobia,Giwa,Kaduna State,OCP fertilizer,KD584,0-20 cm,"1",6.05127,0.061781,0.640104,1.63228,236.263,52.2742,52.4096,28.6023,0.72846,1.08181,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Madobia,Giwa,Kaduna State,OCP fertilizer,KD587,0-20 cm,"1",5.8095,0.04914,0.807483,1.57121,256.613,80.4873,53.8728,23.9743,0.844896,0.535815,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Kwahu,Giwa,Kaduna State,OCP fertilizer,KD588,0-20 cm,"1",6.26,0.08,0.78,1.95,436.27,178.93,65.42,17.22,0.68,1.37,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Madobia,Giwa,Kaduna State,OCP fertilizer,KD585,0-20 cm,"1",5.61018,0.048667,0.672848,2.59711,92.6878,19.3337,22.6186,9.89296,0.31087,0.859221,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Madobia,Giwa,Kaduna State,OCP fertilizer,KD581,0-20 cm,"1",5.74106,0.068003,0.800433,2.15216,396.342,59.8017,52.013,25.6731,1.0124,1.01489,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Ritafi,Giwa,Kaduna State,OCP fertilizer,KD575,0-20 cm,"1",6.0049,0.088919,0.673139,1.42371,319.292,96.5041,52.3273,27.8218,0.90538,0.89643,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Madobia,Giwa,Kaduna State,OCP fertilizer,KD570,0-20 cm,"1",5.75142,0.089218,0.805462,2.51033,323.875,40.2295,54.3816,30.2979,0.855751,0.668191,0,0,"63",22c,Undifferentiated Basement Complex,0 - 13%,Savannah Soils,Poorly Drained,5.8 - 7.0,Slightly acidic to Neutral,Marginally Suitable,Sandy Clay,Typic Tropaquept,"Woodland Savanna, Yams, Sorghum, Maize and Cassava","84,296.24",Gleyic Cambisol,"9.13","Yam,Sorghum,Cassava,Groundnut,Maize,Cotton,Cocoa",Shallow
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD574,20-40 cm,"2",6.4462,0.059867,0.759533,1.15849,555.794,153.14,44.4506,29.151,1.00704,0.936888,56.4385,129.947,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD543,0-20 cm,"1",5.65564,0.107223,1.01334,1.73074,546.973,168.851,89.1561,17.7858,1.34219,0.938061,67.2642,131.767,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD544,0-20 cm,"1",5.90574,0.104845,1.20981,3.22862,652.986,137.198,129.956,23.4296,0.836135,0.811206,65.9065,162.846,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD538,0-20 cm,"1",6.1179,0.05702,0.813707,1.69742,225.629,79.8503,41.2417,29.9706,0.667492,0.603701,37.9406,93.1846,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD539,0-20 cm,"1",6.64422,0.054883,0.6046,1.42999,578.52,136.373,52.2253,30.6138,1.08977,1.00694,38.1229,109.128,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD534,0-20 cm,"1",6.12623,0.054286,0.859278,1.6876,154.372,81.5914,41.0452,27.7969,1.27211,0.36855,42.9505,112.533,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD535,0-20 cm,"1",5.94049,0.069672,1.07428,1.999,338.049,154.655,83.9154,18.6684,1.42394,1.22508,180.707,115.469,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD537,0-20 cm,"1",5.43185,0.147732,1.26933,2.0427,446.029,177.858,54.6362,15.0112,1.07567,1.23524,49.1939,149.742,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD541,0-20 cm,"1",5.88877,0.082313,1.03854,4.59301,389.916,352.672,70.0901,20.3762,1.342,1.03532,79.3635,102.085,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Kwahu,Giwa,Kaduna State,OCP fertilizer,KD618,0-20 cm,"1",5.53473,0.061177,0.629285,1.80674,332.116,78.8179,51.7033,28.0251,1.20504,0.808685,57.5135,128.214,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Kwahu,Giwa,Kaduna State,OCP fertilizer,KD616,0-20 cm,"1",5.93464,0.059208,0.677791,1.51535,321.089,113.696,51.6988,16.9651,0.946325,1.04016,41.035,154.026,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD593,0-20 cm,"1",5.58896,0.047803,0.490545,2.30118,219.197,61.4135,54.5542,30.2599,0.907239,0.247833,50.959,149.157,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD591,0-20 cm,"1",5.85449,0.048115,0.567301,2.27146,171.032,33.1054,52.8923,13.1547,0.903135,0.361624,45.6593,131.725,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD592,0-20 cm,"1",5.40698,0.052116,0.771921,2.41407,83.1379,30.3483,53.9022,18.8878,0.962701,0.531064,54.4987,117.137,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD590,0-20 cm,"1",6.21652,0.040331,0.444408,3.21968,280.338,50.2444,54.8592,29.954,0.895404,0.608627,80.8495,110.141,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD589,0-20 cm,"1",5.78646,0.053973,0.743219,1.36115,405.772,85.0156,54.6412,17.6158,0.920693,1.6075,63.6839,146.699,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD568,0-20 cm,"1",5.8848,0.110667,1.46799,2.31637,438.34,129.747,62.7112,14.2268,1.70351,0.716997,100.32,140.064,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD567,0-20 cm,"1",6.00432,0.063258,0.827491,1.73992,238.919,93.3254,56.9987,25.4498,0.848796,0.782816,0,0,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD566,0-20 cm,"1",5.75111,0.128402,1.11672,1.7137,360.079,141.385,81.9437,23.0247,1.55242,0.73307,0,0,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD563,0-20 cm,"1",5.78119,0.072023,0.617138,2.1143,361.751,91.2778,66.2247,29.3354,0.836184,0.400594,0,0,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD562,0-20 cm,"1",5.90459,0.054282,0.730826,1.56978,239.638,84.6479,58.0063,17.4255,1.08261,0.455478,0,0,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD578,0-20 cm,"1",5.85894,0.063355,1.05004,2.25769,615.034,127.535,68.9317,19.2861,1.27386,0.9073,0,0,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD580,0-20 cm,"1",5.28,0.125547,1.17694,1.98344,335.131,93.7435,64.8044,17.7421,1.31059,0.71534,0,0,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD574,0-20 cm,"1",5.8126,0.054712,0.777219,2.51406,237.768,85.1464,70.0726,16.9022,0.843041,0.833618,0,0,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
Magajin Gari 3,Birnin Gwari,Kaduna State,OCP fertilizer,KD571,0-20 cm,"1",5.75781,0.052025,0.656148,2.48905,160.831,54.0965,54.2903,12.1998,0.903332,0.26163,0,0,"67",15g,Undifferentiated Basement Complex,0 - 2%,Savannah Soils,Imperfectly Drained,"6.3",Slightly Acidic,Fairly Higly Suitable with few physical limitation,Sandy Clay,Typic Haplaquept,"Hilly grassland Cultivated to Rice, Maize, Sorghum, Cocoyam, Okro","167,967.01",Gleyic Cambisol,"18.18","Sorghum,Cotton,Groundnut,Millet,Cowpea,Maize,Cocoa yam,Cassava",Very Deep
