,index,state,temperature,mean_humidity,mean_rainfall,pH,N,OC,P,K,Na,MAJOR_CROP,avg_depth
8635,8635,6,25.96,40.8255,11.933,6.07594,0.045086,0.602111,2.10764,83.1411,9.87664,13,10.0
8636,8636,6,25.96,40.8255,11.933,0.0,0.033829,0.424448,3.72328,53.0997,0.0,11,10.0
8637,8637,6,25.96,40.8255,11.933,0.0,0.033829,0.424448,3.72328,53.0997,0.0,12,10.0
8638,8638,6,25.96,40.8255,11.933,0.0,0.033829,0.424448,3.72328,53.0997,0.0,6,10.0
8639,8639,6,25.96,40.8255,11.933,0.0,0.033829,0.424448,3.72328,53.0997,0.0,14,10.0
8640,8640,6,25.96,40.8255,11.933,0.0,0.033829,0.424448,3.72328,53.0997,0.0,0,10.0
8641,8641,6,25.96,40.8255,11.933,0.0,0.033829,0.424448,3.72328,53.0997,0.0,13,10.0
8642,8642,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,0,30.0
8643,8643,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,1,30.0
8644,8644,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,2,30.0
8645,8645,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,3,30.0
8646,8646,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,4,30.0
8647,8647,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,5,30.0
8648,8648,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,6,30.0
8649,8649,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,7,30.0
8650,8650,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,8,30.0
8651,8651,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,9,30.0
8652,8652,6,25.96,40.8255,11.933,6.99917,0.039773,0.380148,3.81425,106.65,31.8487,10,30.0
8653,8653,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,0,10.0
8654,8654,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,1,10.0
8655,8655,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,2,10.0
8656,8656,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,3,10.0
8657,8657,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,4,10.0
8658,8658,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,5,10.0
8659,8659,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,6,10.0
8660,8660,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,7,10.0
8661,8661,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,8,10.0
8662,8662,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,9,10.0
8663,8663,6,25.96,40.8255,11.933,6.14117,0.05957,0.894071,3.79826,62.1093,10.9303,10,10.0
8664,8664,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,0,10.0
8665,8665,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,1,10.0
8666,8666,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,2,10.0
8667,8667,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,3,10.0
8668,8668,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,4,10.0
8669,8669,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,5,10.0
8670,8670,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,6,10.0
8671,8671,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,7,10.0
8672,8672,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,8,10.0
8673,8673,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,9,10.0
8674,8674,6,25.96,40.8255,11.933,5.86156,0.052484,0.571187,5.00769,66.8467,11.5232,10,10.0
8675,8675,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,0,10.0
8676,8676,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,1,10.0
8677,8677,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,2,10.0
8678,8678,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,3,10.0
8679,8679,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,4,10.0
8680,8680,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,5,10.0
8681,8681,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,6,10.0
8682,8682,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,7,10.0
8683,8683,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,8,10.0
8684,8684,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,9,10.0
8685,8685,6,25.96,40.8255,11.933,5.49214,0.070035,0.681248,2.86606,66.8267,12.971,10,10.0
8686,8686,6,25.96,40.8255,11.933,5.6,0.03,0.35,5.61,59.73,10.95,11,30.0
8687,8687,6,25.96,40.8255,11.933,5.6,0.03,0.35,5.61,59.73,10.95,12,30.0
8688,8688,6,25.96,40.8255,11.933,5.6,0.03,0.35,5.61,59.73,10.95,6,30.0
8689,8689,6,25.96,40.8255,11.933,5.6,0.03,0.35,5.61,59.73,10.95,14,30.0
8690,8690,6,25.96,40.8255,11.933,5.6,0.03,0.35,5.61,59.73,10.95,8,30.0
8691,8691,6,25.96,40.8255,11.933,5.6,0.03,0.35,5.61,59.73,10.95,13,30.0
8692,8692,6,25.96,40.8255,11.933,5.6,0.03,0.35,5.61,59.73,10.95,2,30.0
8693,8693,6,25.96,40.8255,11.933,5.6,0.03,0.35,5.61,59.73,10.95,1,30.0
8694,8694,6,25.96,40.8255,11.933,5.56219,0.029933,0.277368,3.63848,26.785,19.367,11,30.0
8695,8695,6,25.96,40.8255,11.933,5.56219,0.029933,0.277368,3.63848,26.785,19.367,12,30.0
8696,8696,6,25.96,40.8255,11.933,5.56219,0.029933,0.277368,3.63848,26.785,19.367,6,30.0
8697,8697,6,25.96,40.8255,11.933,5.56219,0.029933,0.277368,3.63848,26.785,19.367,14,30.0
8698,8698,6,25.96,40.8255,11.933,5.56219,0.029933,0.277368,3.63848,26.785,19.367,8,30.0
8699,8699,6,25.96,40.8255,11.933,5.56219,0.029933,0.277368,3.63848,26.785,19.367,13,30.0
8700,8700,6,25.96,40.8255,11.933,5.56219,0.029933,0.277368,3.63848,26.785,19.367,2,30.0
8701,8701,6,25.96,40.8255,11.933,5.56219,0.029933,0.277368,3.63848,26.785,19.367,1,30.0
8702,8702,6,25.96,40.8255,11.933,6.0,0.05,0.69,1.86,76.94,32.64,11,30.0
8703,8703,6,25.96,40.8255,11.933,6.0,0.05,0.69,1.86,76.94,32.64,12,30.0
8704,8704,6,25.96,40.8255,11.933,6.0,0.05,0.69,1.86,76.94,32.64,6,30.0
8705,8705,6,25.96,40.8255,11.933,6.0,0.05,0.69,1.86,76.94,32.64,14,30.0
8706,8706,6,25.96,40.8255,11.933,6.0,0.05,0.69,1.86,76.94,32.64,8,30.0
8707,8707,6,25.96,40.8255,11.933,6.0,0.05,0.69,1.86,76.94,32.64,13,30.0
8708,8708,6,25.96,40.8255,11.933,6.0,0.05,0.69,1.86,76.94,32.64,2,30.0
8709,8709,6,25.96,40.8255,11.933,6.0,0.05,0.69,1.86,76.94,32.64,1,30.0
8710,8710,6,25.96,40.8255,11.933,5.82056,0.053601,0.781813,4.32215,95.4855,12.3993,11,10.0
8711,8711,6,25.96,40.8255,11.933,5.82056,0.053601,0.781813,4.32215,95.4855,12.3993,12,10.0
8712,8712,6,25.96,40.8255,11.933,5.82056,0.053601,0.781813,4.32215,95.4855,12.3993,6,10.0
8713,8713,6,25.96,40.8255,11.933,5.82056,0.053601,0.781813,4.32215,95.4855,12.3993,14,10.0
8714,8714,6,25.96,40.8255,11.933,5.82056,0.053601,0.781813,4.32215,95.4855,12.3993,8,10.0
8715,8715,6,25.96,40.8255,11.933,5.82056,0.053601,0.781813,4.32215,95.4855,12.3993,13,10.0
8716,8716,6,25.96,40.8255,11.933,5.82056,0.053601,0.781813,4.32215,95.4855,12.3993,2,10.0
8717,8717,6,25.96,40.8255,11.933,5.82056,0.053601,0.781813,4.32215,95.4855,12.3993,1,10.0
8718,8718,6,25.96,40.8255,11.933,6.20933,0.076392,1.06159,2.93132,59.7795,17.1558,11,10.0
8719,8719,6,25.96,40.8255,11.933,6.20933,0.076392,1.06159,2.93132,59.7795,17.1558,12,10.0
8720,8720,6,25.96,40.8255,11.933,6.20933,0.076392,1.06159,2.93132,59.7795,17.1558,6,10.0
8721,8721,6,25.96,40.8255,11.933,6.20933,0.076392,1.06159,2.93132,59.7795,17.1558,14,10.0
8722,8722,6,25.96,40.8255,11.933,6.20933,0.076392,1.06159,2.93132,59.7795,17.1558,8,10.0
8723,8723,6,25.96,40.8255,11.933,6.20933,0.076392,1.06159,2.93132,59.7795,17.1558,13,10.0
8724,8724,6,25.96,40.8255,11.933,6.20933,0.076392,1.06159,2.93132,59.7795,17.1558,2,10.0
8725,8725,6,25.96,40.8255,11.933,6.20933,0.076392,1.06159,2.93132,59.7795,17.1558,1,10.0
8726,8726,6,25.96,40.8255,11.933,5.97212,0.066297,0.668869,6.08999,28.0265,10.6923,11,10.0
8727,8727,6,25.96,40.8255,11.933,5.97212,0.066297,0.668869,6.08999,28.0265,10.6923,12,10.0
8728,8728,6,25.96,40.8255,11.933,5.97212,0.066297,0.668869,6.08999,28.0265,10.6923,6,10.0
8729,8729,6,25.96,40.8255,11.933,5.97212,0.066297,0.668869,6.08999,28.0265,10.6923,14,10.0
8730,8730,6,25.96,40.8255,11.933,5.97212,0.066297,0.668869,6.08999,28.0265,10.6923,8,10.0
8731,8731,6,25.96,40.8255,11.933,5.97212,0.066297,0.668869,6.08999,28.0265,10.6923,13,10.0
8732,8732,6,25.96,40.8255,11.933,5.97212,0.066297,0.668869,6.08999,28.0265,10.6923,2,10.0
8733,8733,6,25.96,40.8255,11.933,5.97212,0.066297,0.668869,6.08999,28.0265,10.6923,1,10.0
8734,8734,6,25.96,40.8255,11.933,5.96617,0.046446,0.507093,1.55451,127.044,19.8827,11,10.0
8735,8735,6,25.96,40.8255,11.933,5.96617,0.046446,0.507093,1.55451,127.044,19.8827,12,10.0
8736,8736,6,25.96,40.8255,11.933,5.96617,0.046446,0.507093,1.55451,127.044,19.8827,6,10.0
8737,8737,6,25.96,40.8255,11.933,5.96617,0.046446,0.507093,1.55451,127.044,19.8827,14,10.0
8738,8738,6,25.96,40.8255,11.933,5.96617,0.046446,0.507093,1.55451,127.044,19.8827,8,10.0
8739,8739,6,25.96,40.8255,11.933,5.96617,0.046446,0.507093,1.55451,127.044,19.8827,13,10.0
8740,8740,6,25.96,40.8255,11.933,5.96617,0.046446,0.507093,1.55451,127.044,19.8827,2,10.0
8741,8741,6,25.96,40.8255,11.933,5.96617,0.046446,0.507093,1.55451,127.044,19.8827,1,10.0
8742,8742,6,25.96,40.8255,11.933,5.80477,0.039676,0.3683,2.94078,10.4623,14.8047,11,10.0
8743,8743,6,25.96,40.8255,11.933,5.80477,0.039676,0.3683,2.94078,10.4623,14.8047,12,10.0
8744,8744,6,25.96,40.8255,11.933,5.80477,0.039676,0.3683,2.94078,10.4623,14.8047,6,10.0
8745,8745,6,25.96,40.8255,11.933,5.80477,0.039676,0.3683,2.94078,10.4623,14.8047,14,10.0
8746,8746,6,25.96,40.8255,11.933,5.80477,0.039676,0.3683,2.94078,10.4623,14.8047,8,10.0
8747,8747,6,25.96,40.8255,11.933,5.80477,0.039676,0.3683,2.94078,10.4623,14.8047,13,10.0
8748,8748,6,25.96,40.8255,11.933,5.80477,0.039676,0.3683,2.94078,10.4623,14.8047,2,10.0
8749,8749,6,25.96,40.8255,11.933,5.80477,0.039676,0.3683,2.94078,10.4623,14.8047,1,10.0
8750,8750,6,25.96,40.8255,11.933,5.95316,0.085286,0.977162,3.41738,49.1922,27.0739,11,30.0
8751,8751,6,25.96,40.8255,11.933,5.95316,0.085286,0.977162,3.41738,49.1922,27.0739,12,30.0
8752,8752,6,25.96,40.8255,11.933,5.95316,0.085286,0.977162,3.41738,49.1922,27.0739,6,30.0
8753,8753,6,25.96,40.8255,11.933,5.95316,0.085286,0.977162,3.41738,49.1922,27.0739,14,30.0
8754,8754,6,25.96,40.8255,11.933,5.95316,0.085286,0.977162,3.41738,49.1922,27.0739,8,30.0
8755,8755,6,25.96,40.8255,11.933,5.95316,0.085286,0.977162,3.41738,49.1922,27.0739,13,30.0
8756,8756,6,25.96,40.8255,11.933,5.88,0.04,0.52,2.5,96.67,16.18,11,30.0
8757,8757,6,25.96,40.8255,11.933,5.88,0.04,0.52,2.5,96.67,16.18,12,30.0
8758,8758,6,25.96,40.8255,11.933,5.88,0.04,0.52,2.5,96.67,16.18,6,30.0
8759,8759,6,25.96,40.8255,11.933,5.88,0.04,0.52,2.5,96.67,16.18,14,30.0
8760,8760,6,25.96,40.8255,11.933,5.88,0.04,0.52,2.5,96.67,16.18,8,30.0
8761,8761,6,25.96,40.8255,11.933,5.88,0.04,0.52,2.5,96.67,16.18,13,30.0
8762,8762,6,25.96,40.8255,11.933,6.23,0.04,0.67,2.2,140.45,38.14,11,30.0
8763,8763,6,25.96,40.8255,11.933,6.23,0.04,0.67,2.2,140.45,38.14,12,30.0
8764,8764,6,25.96,40.8255,11.933,6.23,0.04,0.67,2.2,140.45,38.14,6,30.0
8765,8765,6,25.96,40.8255,11.933,6.23,0.04,0.67,2.2,140.45,38.14,14,30.0
8766,8766,6,25.96,40.8255,11.933,6.23,0.04,0.67,2.2,140.45,38.14,8,30.0
8767,8767,6,25.96,40.8255,11.933,6.23,0.04,0.67,2.2,140.45,38.14,13,30.0
8768,8768,6,25.96,40.8255,11.933,6.09,0.05,0.49,3.05,49.58,14.13,11,30.0
8769,8769,6,25.96,40.8255,11.933,6.09,0.05,0.49,3.05,49.58,14.13,12,30.0
8770,8770,6,25.96,40.8255,11.933,6.09,0.05,0.49,3.05,49.58,14.13,6,30.0
8771,8771,6,25.96,40.8255,11.933,6.09,0.05,0.49,3.05,49.58,14.13,14,30.0
8772,8772,6,25.96,40.8255,11.933,6.09,0.05,0.49,3.05,49.58,14.13,8,30.0
8773,8773,6,25.96,40.8255,11.933,6.09,0.05,0.49,3.05,49.58,14.13,13,30.0
8774,8774,6,25.96,40.8255,11.933,6.15,0.05,0.57,4.68,49.66,9.27,11,30.0
8775,8775,6,25.96,40.8255,11.933,6.15,0.05,0.57,4.68,49.66,9.27,12,30.0
8776,8776,6,25.96,40.8255,11.933,6.15,0.05,0.57,4.68,49.66,9.27,6,30.0
8777,8777,6,25.96,40.8255,11.933,6.15,0.05,0.57,4.68,49.66,9.27,14,30.0
8778,8778,6,25.96,40.8255,11.933,6.15,0.05,0.57,4.68,49.66,9.27,8,30.0
8779,8779,6,25.96,40.8255,11.933,6.15,0.05,0.57,4.68,49.66,9.27,13,30.0
8780,8780,6,25.96,40.8255,11.933,5.09722,0.03694,0.4814,2.01416,12.3076,8.60275,11,30.0
8781,8781,6,25.96,40.8255,11.933,5.09722,0.03694,0.4814,2.01416,12.3076,8.60275,12,30.0
8782,8782,6,25.96,40.8255,11.933,5.09722,0.03694,0.4814,2.01416,12.3076,8.60275,6,30.0
8783,8783,6,25.96,40.8255,11.933,5.09722,0.03694,0.4814,2.01416,12.3076,8.60275,14,30.0
8784,8784,6,25.96,40.8255,11.933,5.09722,0.03694,0.4814,2.01416,12.3076,8.60275,8,30.0
8785,8785,6,25.96,40.8255,11.933,5.09722,0.03694,0.4814,2.01416,12.3076,8.60275,13,30.0
8786,8786,6,25.96,40.8255,11.933,5.57,0.05,0.68,1.15,155.58,30.41,11,30.0
8787,8787,6,25.96,40.8255,11.933,5.57,0.05,0.68,1.15,155.58,30.41,12,30.0
8788,8788,6,25.96,40.8255,11.933,5.57,0.05,0.68,1.15,155.58,30.41,6,30.0
8789,8789,6,25.96,40.8255,11.933,5.57,0.05,0.68,1.15,155.58,30.41,14,30.0
8790,8790,6,25.96,40.8255,11.933,5.57,0.05,0.68,1.15,155.58,30.41,8,30.0
8791,8791,6,25.96,40.8255,11.933,5.57,0.05,0.68,1.15,155.58,30.41,13,30.0
8792,8792,6,25.96,40.8255,11.933,5.65,0.06,1.01,2.3,128.37,22.15,11,30.0
8793,8793,6,25.96,40.8255,11.933,5.65,0.06,1.01,2.3,128.37,22.15,12,30.0
8794,8794,6,25.96,40.8255,11.933,5.65,0.06,1.01,2.3,128.37,22.15,6,30.0
8795,8795,6,25.96,40.8255,11.933,5.65,0.06,1.01,2.3,128.37,22.15,14,30.0
8796,8796,6,25.96,40.8255,11.933,5.65,0.06,1.01,2.3,128.37,22.15,8,30.0
8797,8797,6,25.96,40.8255,11.933,5.65,0.06,1.01,2.3,128.37,22.15,13,30.0
8798,8798,6,25.96,40.8255,11.933,5.86,0.07,0.97,3.18,125.03,13.69,11,30.0
8799,8799,6,25.96,40.8255,11.933,5.86,0.07,0.97,3.18,125.03,13.69,12,30.0
8800,8800,6,25.96,40.8255,11.933,5.86,0.07,0.97,3.18,125.03,13.69,6,30.0
8801,8801,6,25.96,40.8255,11.933,5.86,0.07,0.97,3.18,125.03,13.69,14,30.0
8802,8802,6,25.96,40.8255,11.933,5.86,0.07,0.97,3.18,125.03,13.69,8,30.0
8803,8803,6,25.96,40.8255,11.933,5.86,0.07,0.97,3.18,125.03,13.69,13,30.0
8804,8804,6,25.96,40.8255,11.933,5.75,0.04,0.69,3.16,61.7,25.26,11,30.0
8805,8805,6,25.96,40.8255,11.933,5.75,0.04,0.69,3.16,61.7,25.26,12,30.0
8806,8806,6,25.96,40.8255,11.933,5.75,0.04,0.69,3.16,61.7,25.26,6,30.0
8807,8807,6,25.96,40.8255,11.933,5.75,0.04,0.69,3.16,61.7,25.26,14,30.0
8808,8808,6,25.96,40.8255,11.933,5.75,0.04,0.69,3.16,61.7,25.26,8,30.0
8809,8809,6,25.96,40.8255,11.933,5.75,0.04,0.69,3.16,61.7,25.26,13,30.0
8810,8810,6,25.96,40.8255,11.933,6.03,0.04,0.68,1.65,168.33,29.23,11,30.0
8811,8811,6,25.96,40.8255,11.933,6.03,0.04,0.68,1.65,168.33,29.23,12,30.0
8812,8812,6,25.96,40.8255,11.933,6.03,0.04,0.68,1.65,168.33,29.23,6,30.0
8813,8813,6,25.96,40.8255,11.933,6.03,0.04,0.68,1.65,168.33,29.23,14,30.0
8814,8814,6,25.96,40.8255,11.933,6.03,0.04,0.68,1.65,168.33,29.23,8,30.0
8815,8815,6,25.96,40.8255,11.933,6.03,0.04,0.68,1.65,168.33,29.23,13,30.0
8816,8816,6,25.96,40.8255,11.933,5.41,0.04,0.66,1.95,67.9,23.65,11,30.0
8817,8817,6,25.96,40.8255,11.933,5.41,0.04,0.66,1.95,67.9,23.65,12,30.0
8818,8818,6,25.96,40.8255,11.933,5.41,0.04,0.66,1.95,67.9,23.65,6,30.0
8819,8819,6,25.96,40.8255,11.933,5.41,0.04,0.66,1.95,67.9,23.65,14,30.0
8820,8820,6,25.96,40.8255,11.933,5.41,0.04,0.66,1.95,67.9,23.65,8,30.0
8821,8821,6,25.96,40.8255,11.933,5.41,0.04,0.66,1.95,67.9,23.65,13,30.0
8822,8822,6,25.96,40.8255,11.933,5.54536,0.057814,0.440218,3.07063,11.8129,20.0072,11,30.0
8823,8823,6,25.96,40.8255,11.933,5.54536,0.057814,0.440218,3.07063,11.8129,20.0072,12,30.0
8824,8824,6,25.96,40.8255,11.933,5.54536,0.057814,0.440218,3.07063,11.8129,20.0072,6,30.0
8825,8825,6,25.96,40.8255,11.933,5.54536,0.057814,0.440218,3.07063,11.8129,20.0072,14,30.0
8826,8826,6,25.96,40.8255,11.933,5.54536,0.057814,0.440218,3.07063,11.8129,20.0072,8,30.0
8827,8827,6,25.96,40.8255,11.933,5.54536,0.057814,0.440218,3.07063,11.8129,20.0072,13,30.0
8828,8828,6,25.96,40.8255,11.933,5.35,0.09,0.83,4.49,102.62,12.17,11,30.0
8829,8829,6,25.96,40.8255,11.933,5.35,0.09,0.83,4.49,102.62,12.17,12,30.0
8830,8830,6,25.96,40.8255,11.933,5.35,0.09,0.83,4.49,102.62,12.17,6,30.0
8831,8831,6,25.96,40.8255,11.933,5.35,0.09,0.83,4.49,102.62,12.17,14,30.0
8832,8832,6,25.96,40.8255,11.933,5.35,0.09,0.83,4.49,102.62,12.17,8,30.0
8833,8833,6,25.96,40.8255,11.933,5.35,0.09,0.83,4.49,102.62,12.17,13,30.0
8834,8834,6,25.96,40.8255,11.933,6.01,0.09,0.9,3.6,99.17,10.37,11,30.0
8835,8835,6,25.96,40.8255,11.933,6.01,0.09,0.9,3.6,99.17,10.37,12,30.0
8836,8836,6,25.96,40.8255,11.933,6.01,0.09,0.9,3.6,99.17,10.37,6,30.0
8837,8837,6,25.96,40.8255,11.933,6.01,0.09,0.9,3.6,99.17,10.37,14,30.0
8838,8838,6,25.96,40.8255,11.933,6.01,0.09,0.9,3.6,99.17,10.37,8,30.0
8839,8839,6,25.96,40.8255,11.933,6.01,0.09,0.9,3.6,99.17,10.37,13,30.0
8840,8840,6,25.96,40.8255,11.933,5.59,0.03,0.37,4.71,60.61,11.04,11,30.0
8841,8841,6,25.96,40.8255,11.933,5.59,0.03,0.37,4.71,60.61,11.04,12,30.0
8842,8842,6,25.96,40.8255,11.933,5.59,0.03,0.37,4.71,60.61,11.04,6,30.0
8843,8843,6,25.96,40.8255,11.933,5.59,0.03,0.37,4.71,60.61,11.04,14,30.0
8844,8844,6,25.96,40.8255,11.933,5.59,0.03,0.37,4.71,60.61,11.04,8,30.0
8845,8845,6,25.96,40.8255,11.933,5.59,0.03,0.37,4.71,60.61,11.04,13,30.0
8846,8846,6,25.96,40.8255,11.933,5.89,0.04,0.53,2.6,101.3,13.32,11,30.0
8847,8847,6,25.96,40.8255,11.933,5.89,0.04,0.53,2.6,101.3,13.32,12,30.0
8848,8848,6,25.96,40.8255,11.933,5.89,0.04,0.53,2.6,101.3,13.32,6,30.0
8849,8849,6,25.96,40.8255,11.933,5.89,0.04,0.53,2.6,101.3,13.32,14,30.0
8850,8850,6,25.96,40.8255,11.933,5.89,0.04,0.53,2.6,101.3,13.32,8,30.0
8851,8851,6,25.96,40.8255,11.933,5.89,0.04,0.53,2.6,101.3,13.32,13,30.0
8852,8852,6,25.96,40.8255,11.933,5.64,0.06,0.63,2.35,177.61,14.75,11,10.0
8853,8853,6,25.96,40.8255,11.933,5.64,0.06,0.63,2.35,177.61,14.75,12,10.0
8854,8854,6,25.96,40.8255,11.933,5.64,0.06,0.63,2.35,177.61,14.75,6,10.0
8855,8855,6,25.96,40.8255,11.933,5.64,0.06,0.63,2.35,177.61,14.75,14,10.0
8856,8856,6,25.96,40.8255,11.933,5.64,0.06,0.63,2.35,177.61,14.75,8,10.0
8857,8857,6,25.96,40.8255,11.933,5.64,0.06,0.63,2.35,177.61,14.75,13,10.0
8858,8858,6,25.96,40.8255,11.933,5.516,0.037161,0.562504,1.5825,49.1461,23.6972,11,10.0
8859,8859,6,25.96,40.8255,11.933,5.516,0.037161,0.562504,1.5825,49.1461,23.6972,12,10.0
8860,8860,6,25.96,40.8255,11.933,5.516,0.037161,0.562504,1.5825,49.1461,23.6972,6,10.0
8861,8861,6,25.96,40.8255,11.933,5.516,0.037161,0.562504,1.5825,49.1461,23.6972,14,10.0
8862,8862,6,25.96,40.8255,11.933,5.516,0.037161,0.562504,1.5825,49.1461,23.6972,8,10.0
8863,8863,6,25.96,40.8255,11.933,5.516,0.037161,0.562504,1.5825,49.1461,23.6972,13,10.0
8864,8864,6,25.96,40.8255,11.933,5.31026,0.054653,0.58984,4.17327,10.6069,13.3012,11,10.0
8865,8865,6,25.96,40.8255,11.933,5.31026,0.054653,0.58984,4.17327,10.6069,13.3012,12,10.0
8866,8866,6,25.96,40.8255,11.933,5.31026,0.054653,0.58984,4.17327,10.6069,13.3012,6,10.0
8867,8867,6,25.96,40.8255,11.933,5.31026,0.054653,0.58984,4.17327,10.6069,13.3012,14,10.0
8868,8868,6,25.96,40.8255,11.933,5.31026,0.054653,0.58984,4.17327,10.6069,13.3012,8,10.0
8869,8869,6,25.96,40.8255,11.933,5.31026,0.054653,0.58984,4.17327,10.6069,13.3012,13,10.0
8870,8870,6,25.96,40.8255,11.933,5.27062,0.074997,0.663886,4.45227,24.3624,11.2072,11,10.0
8871,8871,6,25.96,40.8255,11.933,5.27062,0.074997,0.663886,4.45227,24.3624,11.2072,12,10.0
8872,8872,6,25.96,40.8255,11.933,5.27062,0.074997,0.663886,4.45227,24.3624,11.2072,6,10.0
8873,8873,6,25.96,40.8255,11.933,5.27062,0.074997,0.663886,4.45227,24.3624,11.2072,14,10.0
8874,8874,6,25.96,40.8255,11.933,5.27062,0.074997,0.663886,4.45227,24.3624,11.2072,8,10.0
8875,8875,6,25.96,40.8255,11.933,5.27062,0.074997,0.663886,4.45227,24.3624,11.2072,13,10.0
8876,8876,6,25.96,40.8255,11.933,6.2587,0.105962,0.928951,3.26113,123.6,27.5517,11,10.0
8877,8877,6,25.96,40.8255,11.933,6.2587,0.105962,0.928951,3.26113,123.6,27.5517,12,10.0
8878,8878,6,25.96,40.8255,11.933,6.2587,0.105962,0.928951,3.26113,123.6,27.5517,6,10.0
8879,8879,6,25.96,40.8255,11.933,6.2587,0.105962,0.928951,3.26113,123.6,27.5517,14,10.0
8880,8880,6,25.96,40.8255,11.933,6.2587,0.105962,0.928951,3.26113,123.6,27.5517,8,10.0
8881,8881,6,25.96,40.8255,11.933,6.2587,0.105962,0.928951,3.26113,123.6,27.5517,13,10.0
8882,8882,6,25.96,40.8255,11.933,5.58783,0.071905,0.938635,3.69472,66.9062,13.8079,11,10.0
8883,8883,6,25.96,40.8255,11.933,5.58783,0.071905,0.938635,3.69472,66.9062,13.8079,12,10.0
8884,8884,6,25.96,40.8255,11.933,5.58783,0.071905,0.938635,3.69472,66.9062,13.8079,6,10.0
8885,8885,6,25.96,40.8255,11.933,5.58783,0.071905,0.938635,3.69472,66.9062,13.8079,14,10.0
8886,8886,6,25.96,40.8255,11.933,5.58783,0.071905,0.938635,3.69472,66.9062,13.8079,8,10.0
8887,8887,6,25.96,40.8255,11.933,5.58783,0.071905,0.938635,3.69472,66.9062,13.8079,13,10.0
8888,8888,6,25.96,40.8255,11.933,6.00327,0.060319,0.985497,3.85485,165.992,10.4405,11,10.0
8889,8889,6,25.96,40.8255,11.933,6.00327,0.060319,0.985497,3.85485,165.992,10.4405,12,10.0
8890,8890,6,25.96,40.8255,11.933,6.00327,0.060319,0.985497,3.85485,165.992,10.4405,6,10.0
8891,8891,6,25.96,40.8255,11.933,6.00327,0.060319,0.985497,3.85485,165.992,10.4405,14,10.0
