,index,state,rainfall,temperature,mean_humidity,mean_rainfall,Farm,pH,N,OC,P,Ca,Mg,K,Na,Zn,Cu,Mn,Fe,VEGETATION,MAJOR_CROP,slope,avg_depth,avg_soil_ph
2612,2612,1,695.9,26.630000000000003,36.412,11.5975,2,5.81736,0.046345,0.544557,2.62309,280.215,62.0103,69.0871,20.2185,0.849174,0.456086,47.0748,133.521,5,2,2.0,10.0,5.9
2613,2613,1,695.9,26.630000000000003,36.412,11.5975,2,5.81736,0.046345,0.544557,2.62309,280.215,62.0103,69.0871,20.2185,0.849174,0.456086,47.0748,133.521,5,9,2.0,10.0,5.9
2614,2614,1,695.9,26.630000000000003,36.412,11.5975,2,5.81736,0.046345,0.544557,2.62309,280.215,62.0103,69.0871,20.2185,0.849174,0.456086,47.0748,133.521,5,13,2.0,10.0,5.9
2615,2615,1,695.9,26.630000000000003,36.412,11.5975,2,5.81736,0.046345,0.544557,2.62309,280.215,62.0103,69.0871,20.2185,0.849174,0.456086,47.0748,133.521,5,14,2.0,10.0,5.9
2616,2616,1,695.9,26.630000000000003,36.412,11.5975,2,5.81736,0.046345,0.544557,2.62309,280.215,62.0103,69.0871,20.2185,0.849174,0.456086,47.0748,133.521,5,3,2.0,10.0,5.9
2617,2617,1,695.9,26.630000000000003,36.412,11.5975,2,6.54232,0.058424,0.599792,4.05092,455.071,78.0052,51.3822,20.2543,0.8536,0.955778,79.0197,134.338,5,2,2.0,10.0,5.9
2618,2618,1,695.9,26.630000000000003,36.412,11.5975,2,6.54232,0.058424,0.599792,4.05092,455.071,78.0052,51.3822,20.2543,0.8536,0.955778,79.0197,134.338,5,9,2.0,10.0,5.9
2619,2619,1,695.9,26.630000000000003,36.412,11.5975,2,6.54232,0.058424,0.599792,4.05092,455.071,78.0052,51.3822,20.2543,0.8536,0.955778,79.0197,134.338,5,13,2.0,10.0,5.9
2620,2620,1,695.9,26.630000000000003,36.412,11.5975,2,6.54232,0.058424,0.599792,4.05092,455.071,78.0052,51.3822,20.2543,0.8536,0.955778,79.0197,134.338,5,14,2.0,10.0,5.9
2621,2621,1,695.9,26.630000000000003,36.412,11.5975,2,6.54232,0.058424,0.599792,4.05092,455.071,78.0052,51.3822,20.2543,0.8536,0.955778,79.0197,134.338,5,3,2.0,10.0,5.9
2622,2622,1,695.9,26.630000000000003,36.412,11.5975,2,6.01867,0.033124,0.375233,2.11116,408.034,81.2292,40.5318,11.8908,0.920131,0.75335,73.7049,146.261,5,2,2.0,10.0,5.9
2623,2623,1,695.9,26.630000000000003,36.412,11.5975,2,6.01867,0.033124,0.375233,2.11116,408.034,81.2292,40.5318,11.8908,0.920131,0.75335,73.7049,146.261,5,9,2.0,10.0,5.9
2624,2624,1,695.9,26.630000000000003,36.412,11.5975,2,6.01867,0.033124,0.375233,2.11116,408.034,81.2292,40.5318,11.8908,0.920131,0.75335,73.7049,146.261,5,13,2.0,10.0,5.9
2625,2625,1,695.9,26.630000000000003,36.412,11.5975,2,6.01867,0.033124,0.375233,2.11116,408.034,81.2292,40.5318,11.8908,0.920131,0.75335,73.7049,146.261,5,14,2.0,10.0,5.9
2626,2626,1,695.9,26.630000000000003,36.412,11.5975,2,6.01867,0.033124,0.375233,2.11116,408.034,81.2292,40.5318,11.8908,0.920131,0.75335,73.7049,146.261,5,3,2.0,10.0,5.9
2627,2627,1,695.9,26.630000000000003,36.412,11.5975,2,6.07293,0.033902,0.320088,1.4724,486.489,146.183,53.7263,29.1665,1.07093,0.711529,53.1111,100.826,5,2,2.0,10.0,5.9
2628,2628,1,695.9,26.630000000000003,36.412,11.5975,2,6.07293,0.033902,0.320088,1.4724,486.489,146.183,53.7263,29.1665,1.07093,0.711529,53.1111,100.826,5,9,2.0,10.0,5.9
2629,2629,1,695.9,26.630000000000003,36.412,11.5975,2,6.07293,0.033902,0.320088,1.4724,486.489,146.183,53.7263,29.1665,1.07093,0.711529,53.1111,100.826,5,13,2.0,10.0,5.9
2630,2630,1,695.9,26.630000000000003,36.412,11.5975,2,6.07293,0.033902,0.320088,1.4724,486.489,146.183,53.7263,29.1665,1.07093,0.711529,53.1111,100.826,5,14,2.0,10.0,5.9
2631,2631,1,695.9,26.630000000000003,36.412,11.5975,2,6.07293,0.033902,0.320088,1.4724,486.489,146.183,53.7263,29.1665,1.07093,0.711529,53.1111,100.826,5,3,2.0,10.0,5.9
2632,2632,1,695.9,26.630000000000003,36.412,11.5975,2,5.91305,0.052999,0.727745,2.25747,315.669,107.67,40.4272,9.57826,1.17156,1.08573,89.1397,147.527,5,2,2.0,10.0,5.9
2633,2633,1,695.9,26.630000000000003,36.412,11.5975,2,5.91305,0.052999,0.727745,2.25747,315.669,107.67,40.4272,9.57826,1.17156,1.08573,89.1397,147.527,5,9,2.0,10.0,5.9
2634,2634,1,695.9,26.630000000000003,36.412,11.5975,2,5.91305,0.052999,0.727745,2.25747,315.669,107.67,40.4272,9.57826,1.17156,1.08573,89.1397,147.527,5,13,2.0,10.0,5.9
2635,2635,1,695.9,26.630000000000003,36.412,11.5975,2,5.91305,0.052999,0.727745,2.25747,315.669,107.67,40.4272,9.57826,1.17156,1.08573,89.1397,147.527,5,14,2.0,10.0,5.9
2636,2636,1,695.9,26.630000000000003,36.412,11.5975,2,5.91305,0.052999,0.727745,2.25747,315.669,107.67,40.4272,9.57826,1.17156,1.08573,89.1397,147.527,5,3,2.0,10.0,5.9
2637,2637,1,695.9,26.630000000000003,36.412,11.5975,2,6.16945,0.018942,0.259693,2.53584,173.208,37.1363,37.5627,9.92135,0.782606,0.166182,42.4648,78.9447,5,2,2.0,10.0,5.9
2638,2638,1,695.9,26.630000000000003,36.412,11.5975,2,6.16945,0.018942,0.259693,2.53584,173.208,37.1363,37.5627,9.92135,0.782606,0.166182,42.4648,78.9447,5,9,2.0,10.0,5.9
2639,2639,1,695.9,26.630000000000003,36.412,11.5975,2,6.16945,0.018942,0.259693,2.53584,173.208,37.1363,37.5627,9.92135,0.782606,0.166182,42.4648,78.9447,5,13,2.0,10.0,5.9
2640,2640,1,695.9,26.630000000000003,36.412,11.5975,2,6.16945,0.018942,0.259693,2.53584,173.208,37.1363,37.5627,9.92135,0.782606,0.166182,42.4648,78.9447,5,14,2.0,10.0,5.9
2641,2641,1,695.9,26.630000000000003,36.412,11.5975,2,6.16945,0.018942,0.259693,2.53584,173.208,37.1363,37.5627,9.92135,0.782606,0.166182,42.4648,78.9447,5,3,2.0,10.0,5.9
2642,2642,1,695.9,26.630000000000003,36.412,11.5975,2,5.85539,0.016837,0.204482,1.56694,151.26,37.713,5.7952,12.9959,0.676839,0.141345,33.4754,65.2467,5,2,2.0,10.0,5.9
2643,2643,1,695.9,26.630000000000003,36.412,11.5975,2,5.85539,0.016837,0.204482,1.56694,151.26,37.713,5.7952,12.9959,0.676839,0.141345,33.4754,65.2467,5,9,2.0,10.0,5.9
2644,2644,1,695.9,26.630000000000003,36.412,11.5975,2,5.85539,0.016837,0.204482,1.56694,151.26,37.713,5.7952,12.9959,0.676839,0.141345,33.4754,65.2467,5,13,2.0,10.0,5.9
2645,2645,1,695.9,26.630000000000003,36.412,11.5975,2,5.85539,0.016837,0.204482,1.56694,151.26,37.713,5.7952,12.9959,0.676839,0.141345,33.4754,65.2467,5,14,2.0,10.0,5.9
2646,2646,1,695.9,26.630000000000003,36.412,11.5975,2,5.85539,0.016837,0.204482,1.56694,151.26,37.713,5.7952,12.9959,0.676839,0.141345,33.4754,65.2467,5,3,2.0,10.0,5.9
2647,2647,1,695.9,26.630000000000003,36.412,11.5975,2,6.09703,0.011067,0.200244,2.50014,104.093,32.8849,44.513,11.5852,0.757983,0.117424,39.6203,71.754,5,2,2.0,10.0,5.9
2648,2648,1,695.9,26.630000000000003,36.412,11.5975,2,6.09703,0.011067,0.200244,2.50014,104.093,32.8849,44.513,11.5852,0.757983,0.117424,39.6203,71.754,5,9,2.0,10.0,5.9
2649,2649,1,695.9,26.630000000000003,36.412,11.5975,2,6.09703,0.011067,0.200244,2.50014,104.093,32.8849,44.513,11.5852,0.757983,0.117424,39.6203,71.754,5,13,2.0,10.0,5.9
2650,2650,1,695.9,26.630000000000003,36.412,11.5975,2,6.09703,0.011067,0.200244,2.50014,104.093,32.8849,44.513,11.5852,0.757983,0.117424,39.6203,71.754,5,14,2.0,10.0,5.9
2651,2651,1,695.9,26.630000000000003,36.412,11.5975,2,6.09703,0.011067,0.200244,2.50014,104.093,32.8849,44.513,11.5852,0.757983,0.117424,39.6203,71.754,5,3,2.0,10.0,5.9
2652,2652,1,695.9,26.630000000000003,36.412,11.5975,2,6.10404,0.017539,0.356232,2.27621,89.0047,35.1415,24.3749,9.57732,0.946746,0.162004,36.5722,54.6183,5,2,2.0,10.0,5.9
2653,2653,1,695.9,26.630000000000003,36.412,11.5975,2,6.10404,0.017539,0.356232,2.27621,89.0047,35.1415,24.3749,9.57732,0.946746,0.162004,36.5722,54.6183,5,9,2.0,10.0,5.9
2654,2654,1,695.9,26.630000000000003,36.412,11.5975,2,6.10404,0.017539,0.356232,2.27621,89.0047,35.1415,24.3749,9.57732,0.946746,0.162004,36.5722,54.6183,5,13,2.0,10.0,5.9
2655,2655,1,695.9,26.630000000000003,36.412,11.5975,2,6.10404,0.017539,0.356232,2.27621,89.0047,35.1415,24.3749,9.57732,0.946746,0.162004,36.5722,54.6183,5,14,2.0,10.0,5.9
2656,2656,1,695.9,26.630000000000003,36.412,11.5975,2,6.10404,0.017539,0.356232,2.27621,89.0047,35.1415,24.3749,9.57732,0.946746,0.162004,36.5722,54.6183,5,3,2.0,10.0,5.9
2657,2657,1,695.9,26.630000000000003,36.412,11.5975,2,5.93536,0.021694,0.26295,2.31726,24.9163,45.3731,37.1614,7.55619,0.788554,0.065758,32.8479,61.2286,5,2,2.0,10.0,5.9
2658,2658,1,695.9,26.630000000000003,36.412,11.5975,2,5.93536,0.021694,0.26295,2.31726,24.9163,45.3731,37.1614,7.55619,0.788554,0.065758,32.8479,61.2286,5,9,2.0,10.0,5.9
2659,2659,1,695.9,26.630000000000003,36.412,11.5975,2,5.93536,0.021694,0.26295,2.31726,24.9163,45.3731,37.1614,7.55619,0.788554,0.065758,32.8479,61.2286,5,13,2.0,10.0,5.9
2660,2660,1,695.9,26.630000000000003,36.412,11.5975,2,5.93536,0.021694,0.26295,2.31726,24.9163,45.3731,37.1614,7.55619,0.788554,0.065758,32.8479,61.2286,5,14,2.0,10.0,5.9
2661,2661,1,695.9,26.630000000000003,36.412,11.5975,2,5.93536,0.021694,0.26295,2.31726,24.9163,45.3731,37.1614,7.55619,0.788554,0.065758,32.8479,61.2286,5,3,2.0,10.0,5.9
2662,2662,1,695.9,26.630000000000003,36.412,11.5975,2,6.26973,0.018596,0.268288,2.35803,82.8941,25.3106,46.9861,9.42216,0.883503,0.095019,34.3626,57.531,5,2,2.0,10.0,5.9
2663,2663,1,695.9,26.630000000000003,36.412,11.5975,2,6.26973,0.018596,0.268288,2.35803,82.8941,25.3106,46.9861,9.42216,0.883503,0.095019,34.3626,57.531,5,9,2.0,10.0,5.9
2664,2664,1,695.9,26.630000000000003,36.412,11.5975,2,6.26973,0.018596,0.268288,2.35803,82.8941,25.3106,46.9861,9.42216,0.883503,0.095019,34.3626,57.531,5,13,2.0,10.0,5.9
2665,2665,1,695.9,26.630000000000003,36.412,11.5975,2,6.26973,0.018596,0.268288,2.35803,82.8941,25.3106,46.9861,9.42216,0.883503,0.095019,34.3626,57.531,5,14,2.0,10.0,5.9
2666,2666,1,695.9,26.630000000000003,36.412,11.5975,2,6.26973,0.018596,0.268288,2.35803,82.8941,25.3106,46.9861,9.42216,0.883503,0.095019,34.3626,57.531,5,3,2.0,10.0,5.9
2667,2667,1,695.9,26.630000000000003,36.412,11.5975,2,5.9295,0.02101,0.207553,2.93769,111.769,41.6578,24.9609,8.77924,0.840839,0.122298,52.0908,81.1605,5,2,2.0,10.0,5.9
2668,2668,1,695.9,26.630000000000003,36.412,11.5975,2,5.9295,0.02101,0.207553,2.93769,111.769,41.6578,24.9609,8.77924,0.840839,0.122298,52.0908,81.1605,5,9,2.0,10.0,5.9
2669,2669,1,695.9,26.630000000000003,36.412,11.5975,2,5.9295,0.02101,0.207553,2.93769,111.769,41.6578,24.9609,8.77924,0.840839,0.122298,52.0908,81.1605,5,13,2.0,10.0,5.9
2670,2670,1,695.9,26.630000000000003,36.412,11.5975,2,5.9295,0.02101,0.207553,2.93769,111.769,41.6578,24.9609,8.77924,0.840839,0.122298,52.0908,81.1605,5,14,2.0,10.0,5.9
2671,2671,1,695.9,26.630000000000003,36.412,11.5975,2,5.9295,0.02101,0.207553,2.93769,111.769,41.6578,24.9609,8.77924,0.840839,0.122298,52.0908,81.1605,5,3,2.0,10.0,5.9
2672,2672,1,695.9,26.630000000000003,36.412,11.5975,2,6.54104,0.020514,0.295228,2.24682,171.12,42.1404,23.4341,16.3364,0.817339,0.109991,37.753,37.4431,5,2,2.0,10.0,5.9
2673,2673,1,695.9,26.630000000000003,36.412,11.5975,2,6.54104,0.020514,0.295228,2.24682,171.12,42.1404,23.4341,16.3364,0.817339,0.109991,37.753,37.4431,5,9,2.0,10.0,5.9
2674,2674,1,695.9,26.630000000000003,36.412,11.5975,2,6.54104,0.020514,0.295228,2.24682,171.12,42.1404,23.4341,16.3364,0.817339,0.109991,37.753,37.4431,5,13,2.0,10.0,5.9
2675,2675,1,695.9,26.630000000000003,36.412,11.5975,2,6.54104,0.020514,0.295228,2.24682,171.12,42.1404,23.4341,16.3364,0.817339,0.109991,37.753,37.4431,5,14,2.0,10.0,5.9
2676,2676,1,695.9,26.630000000000003,36.412,11.5975,2,6.54104,0.020514,0.295228,2.24682,171.12,42.1404,23.4341,16.3364,0.817339,0.109991,37.753,37.4431,5,3,2.0,10.0,5.9
2677,2677,2,2824.6,26.29,81.9405,22.691499999999998,5,5.515,0.0735,0.72,2.29,395.0,106.2,150.535,50.6,4.668,0.5235,0.0,3.675,0,2,13.0,7.5,5.8
2678,2678,2,2824.6,26.29,81.9405,22.691499999999998,5,5.515,0.0735,0.72,2.29,395.0,106.2,150.535,50.6,4.668,0.5235,0.0,3.675,0,11,13.0,7.5,5.8
2679,2679,2,2824.6,26.29,81.9405,22.691499999999998,5,5.515,0.0735,0.72,2.29,395.0,106.2,150.535,50.6,4.668,0.5235,0.0,3.675,0,1,13.0,7.5,5.8
2680,2680,2,2824.6,26.29,81.9405,22.691499999999998,5,5.515,0.0735,0.72,2.29,395.0,106.2,150.535,50.6,4.668,0.5235,0.0,3.675,0,6,13.0,7.5,5.8
2681,2681,2,2824.6,26.29,81.9405,22.691499999999998,5,5.515,0.0735,0.72,2.29,395.0,106.2,150.535,50.6,4.668,0.5235,0.0,3.675,0,13,13.0,7.5,5.8
2682,2682,2,2824.6,26.29,81.9405,22.691499999999998,5,5.515,0.0735,0.72,2.29,395.0,106.2,150.535,50.6,4.668,0.5235,0.0,3.675,0,12,13.0,7.5,5.8
2683,2683,2,2824.6,26.29,81.9405,22.691499999999998,5,5.515,0.0735,0.72,2.29,395.0,106.2,150.535,50.6,4.668,0.5235,0.0,3.675,0,4,13.0,7.5,5.8
2684,2684,2,2824.6,26.29,81.9405,22.691499999999998,5,5.825,0.1045,0.89,3.04,1218.0,286.2,306.935,112.7,3.926,0.2965,0.0,3.856,0,2,13.0,22.5,5.8
2685,2685,2,2824.6,26.29,81.9405,22.691499999999998,5,5.825,0.1045,0.89,3.04,1218.0,286.2,306.935,112.7,3.926,0.2965,0.0,3.856,0,11,13.0,22.5,5.8
2686,2686,2,2824.6,26.29,81.9405,22.691499999999998,5,5.825,0.1045,0.89,3.04,1218.0,286.2,306.935,112.7,3.926,0.2965,0.0,3.856,0,1,13.0,22.5,5.8
2687,2687,2,2824.6,26.29,81.9405,22.691499999999998,5,5.825,0.1045,0.89,3.04,1218.0,286.2,306.935,112.7,3.926,0.2965,0.0,3.856,0,6,13.0,22.5,5.8
2688,2688,2,2824.6,26.29,81.9405,22.691499999999998,5,5.825,0.1045,0.89,3.04,1218.0,286.2,306.935,112.7,3.926,0.2965,0.0,3.856,0,13,13.0,22.5,5.8
2689,2689,2,2824.6,26.29,81.9405,22.691499999999998,5,5.825,0.1045,0.89,3.04,1218.0,286.2,306.935,112.7,3.926,0.2965,0.0,3.856,0,12,13.0,22.5,5.8
2690,2690,2,2824.6,26.29,81.9405,22.691499999999998,5,5.825,0.1045,0.89,3.04,1218.0,286.2,306.935,112.7,3.926,0.2965,0.0,3.856,0,4,13.0,22.5,5.8
2691,2691,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,16,6.0,7.5,6.6
2692,2692,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,11,6.0,7.5,6.6
2693,2693,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,2,6.0,7.5,6.6
2694,2694,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,13,6.0,7.5,6.6
2695,2695,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,9,6.0,7.5,6.6
2696,2696,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,8,6.0,7.5,6.6
2697,2697,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,14,6.0,7.5,6.6
2698,2698,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,12,6.0,7.5,6.6
2699,2699,2,2824.6,26.29,81.9405,22.691499999999998,6,6.28,0.1075,0.785,2.425,257.0,84.0,273.7,54.05,1.1785,0.205,0.0,2.114,6,17,6.0,7.5,6.6
2700,2700,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,16,6.0,22.5,6.6
2701,2701,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,11,6.0,22.5,6.6
2702,2702,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,2,6.0,22.5,6.6
2703,2703,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,13,6.0,22.5,6.6
2704,2704,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,9,6.0,22.5,6.6
2705,2705,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,8,6.0,22.5,6.6
2706,2706,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,14,6.0,22.5,6.6
2707,2707,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,12,6.0,22.5,6.6
2708,2708,2,2824.6,26.29,81.9405,22.691499999999998,6,6.59,0.11,0.49,2.67,665.0,212.4,273.7,63.25,2.4475,0.536,0.0,1.6995,6,17,6.0,22.5,6.6
2709,2709,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,16,6.0,22.5,6.6
2710,2710,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,11,6.0,22.5,6.6
2711,2711,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,2,6.0,22.5,6.6
2712,2712,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,13,6.0,22.5,6.6
2713,2713,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,9,6.0,22.5,6.6
2714,2714,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,8,6.0,22.5,6.6
2715,2715,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,14,6.0,22.5,6.6
2716,2716,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,12,6.0,22.5,6.6
2717,2717,2,2824.6,26.29,81.9405,22.691499999999998,7,6.185,0.098,0.625,1.435,607.0,170.4,211.14,82.8,2.555,0.41,0.0,3.1245,6,17,6.0,22.5,6.6
2718,2718,3,1348.0,27.54,57.153999999999996,13.562999999999999,8,6.17,0.06,0.72,2.5,618.0,124.8,1450.61,388.7,4.85,1.35,0.0,1.016,7,1,6.0,22.5,4.5
2719,2719,3,1348.0,27.54,57.153999999999996,13.562999999999999,8,6.17,0.06,0.72,2.5,618.0,124.8,1450.61,388.7,4.85,1.35,0.0,1.016,7,2,6.0,22.5,4.5
2720,2720,3,1348.0,27.54,57.153999999999996,13.562999999999999,8,6.17,0.06,0.72,2.5,618.0,124.8,1450.61,388.7,4.85,1.35,0.0,1.016,7,15,6.0,22.5,4.5
2721,2721,3,1348.0,27.54,57.153999999999996,13.562999999999999,8,6.17,0.06,0.72,2.5,618.0,124.8,1450.61,388.7,4.85,1.35,0.0,1.016,7,13,6.0,22.5,4.5
2722,2722,3,1348.0,27.54,57.153999999999996,13.562999999999999,8,6.17,0.06,0.72,2.5,618.0,124.8,1450.61,388.7,4.85,1.35,0.0,1.016,7,10,6.0,22.5,4.5
2723,2723,3,1348.0,27.54,57.153999999999996,13.562999999999999,8,6.17,0.06,0.72,2.5,618.0,124.8,1450.61,388.7,4.85,1.35,0.0,1.016,7,16,6.0,22.5,4.5
2724,2724,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,1,6.0,7.5,8.5
2725,2725,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,2,6.0,7.5,8.5
2726,2726,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,9,6.0,7.5,8.5
2727,2727,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,18,6.0,7.5,8.5
2728,2728,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,10,6.0,7.5,8.5
2729,2729,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,14,6.0,7.5,8.5
2730,2730,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,11,6.0,7.5,8.5
2731,2731,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,8,6.0,7.5,8.5
2732,2732,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,12,6.0,7.5,8.5
2733,2733,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.1,0.09,0.7,4.7,520.0,183.6,1184.73,409.4,1.219,1.57,0.0,1.1,8,6,6.0,7.5,8.5
2734,2734,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,1,6.0,22.5,8.5
2735,2735,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,2,6.0,22.5,8.5
2736,2736,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,9,6.0,22.5,8.5
2737,2737,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,18,6.0,22.5,8.5
2738,2738,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,10,6.0,22.5,8.5
2739,2739,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,14,6.0,22.5,8.5
2740,2740,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,11,6.0,22.5,8.5
2741,2741,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,8,6.0,22.5,8.5
2742,2742,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,12,6.0,22.5,8.5
2743,2743,3,1348.0,27.54,57.153999999999996,13.562999999999999,9,6.0,0.084,0.66,3.53,940.0,193.2,1251.2,473.8,1.219,1.57,0.0,1.35,8,6,6.0,22.5,8.5
2744,2744,3,1348.0,27.54,57.153999999999996,13.562999999999999,10,6.25,0.08,0.88,2.5,910.0,182.4,1278.57,351.9,1.088,2.109,0.0,1.35,9,1,6.0,7.5,8.5
2745,2745,3,1348.0,27.54,57.153999999999996,13.562999999999999,10,6.25,0.08,0.88,2.5,910.0,182.4,1278.57,351.9,1.088,2.109,0.0,1.35,9,2,6.0,7.5,8.5
2746,2746,3,1348.0,27.54,57.153999999999996,13.562999999999999,10,6.25,0.08,0.88,2.5,910.0,182.4,1278.57,351.9,1.088,2.109,0.0,1.35,9,9,6.0,7.5,8.5
2747,2747,3,1348.0,27.54,57.153999999999996,13.562999999999999,10,6.25,0.08,0.88,2.5,910.0,182.4,1278.57,351.9,1.088,2.109,0.0,1.35,9,18,6.0,7.5,8.5
